id,class,class_area_m2,total_area_m2,prop_area,method
angle_270_dist_75,bulrush,266.5461515034867,614.7208139134807,0.43360521633647164,cart_manual
angle_270_dist_75,hordeum,33.62892714462865,614.7208139134807,0.05470601675342292,cart_manual
angle_270_dist_75,island,314.3765160878651,614.7208139134807,0.5114134888104054,cart_manual
angle_292.5_dist_100,barren,7.837668237887522,860.6876571772458,0.009106286319467308,cart_manual
angle_292.5_dist_100,bulrush,829.7882353656964,860.6876571772458,0.9640991461259144,cart_manual
angle_292.5_dist_100,hordeum,23.061753573661854,860.6876571772458,0.026794567554618284,cart_manual
angle_292.5_dist_125,barren,0.5640639250009004,1106.332984003757,5.098500480023516e-4,cart_manual
angle_292.5_dist_125,bulrush,1102.8921940612515,1106.332984003757,0.9968899147071857,cart_manual
angle_292.5_dist_125,hordeum,2.876726017504592,1106.332984003757,0.0026002352448119934,cart_manual
angle_292.5_dist_150,barren,0.05640639250009003,1349.7637958607093,4.178982476272535e-5,cart_manual
angle_292.5_dist_150,bulrush,1347.2819145907054,1349.7637958607093,0.9981612477104401,cart_manual
angle_292.5_dist_150,hordeum,2.425474877503871,1349.7637958607093,0.0017969624647971897,cart_manual
angle_292.5_dist_25,island,123.74829231417421,123.74829231417421,1,cart_manual
angle_292.5_dist_50,bulrush,6.367153585410168,369.3953113324571,0.01723669302255899,cart_manual
angle_292.5_dist_50,hordeum,0.25664908587540963,369.3953113324571,6.947816553210783e-4,cart_manual
angle_292.5_dist_50,island,362.7715086611715,369.3953113324571,0.9820685253221199,cart_manual
angle_292.5_dist_75,bulrush,569.470477722065,615.0383819032627,0.9259104707576364,cart_manual
angle_292.5_dist_75,hordeum,25.522200414515787,615.0383819032627,0.04149692306281153,cart_manual
angle_292.5_dist_75,island,20.045703766682028,615.0383819032627,0.03259260617955214,cart_manual
angle_315_dist_100,barren,28.70295688759588,860.4552628401448,0.03335787242773633,cart_manual
angle_315_dist_100,bulrush,791.5210105657851,860.4552628401448,0.9198863029243087,cart_manual
angle_315_dist_100,hordeum,40.231295386763776,860.4552628401448,0.04675582464795493,cart_manual
angle_315_dist_125,barren,0.22562557000036013,1106.0932568356295,2.0398421978074595e-4,cart_manual
angle_315_dist_125,bulrush,1104.2882522756265,1106.0932568356295,0.998368126241754,cart_manual
angle_315_dist_125,hordeum,1.5793789900025201,1106.0932568356295,0.0014278895384652209,cart_manual
angle_315_dist_150,barren,2.3690684850037806,1349.7429254954748,0.0017551997793462215,cart_manual
angle_315_dist_150,bulrush,1229.4224496535312,1349.7429254954748,0.9108567464446792,cart_manual
angle_315_dist_150,hordeum,117.95140735693992,1349.7429254954748,0.08738805377597467,cart_manual
angle_315_dist_25,island,123.51476984922341,123.51476984922341,1,cart_manual
angle_315_dist_50,bulrush,70.37994811413586,369.157840420027,0.1906500158145299,cart_manual
angle_315_dist_50,hordeum,1.1117699961767746,369.157840420027,0.0030116385850339927,cart_manual
angle_315_dist_50,island,297.6661223097144,369.157840420027,0.8063383456004362,cart_manual
angle_315_dist_75,barren,1.2409406350019805,614.8082438218611,0.002018418990753708,cart_manual
angle_315_dist_75,bulrush,542.7552821061726,614.8082438218611,0.8828041711545987,cart_manual
angle_315_dist_75,hordeum,70.81202108068655,614.8082438218611,0.1151774098546475,cart_manual
angle_337.5_dist_100,barren,3.559243366755683,860.1822559004438,0.004137778177056031,cart_manual
angle_337.5_dist_100,bulrush,798.3495684418466,860.1822559004438,0.9281167601000204,cart_manual
angle_337.5_dist_100,hordeum,58.27344409184148,860.1822559004438,0.06774546172292348,cart_manual
angle_337.5_dist_125,barren,0.05640639250009003,1105.780201357257,5.1010492348168e-5,cart_manual
angle_337.5_dist_125,bulrush,1105.0469182547558,1105.780201357257,0.9993368635994738,cart_manual
angle_337.5_dist_125,hordeum,0.6768767100010805,1105.780201357257,6.121259081780161e-4,cart_manual
angle_337.5_dist_150,barren,0.1692191775002701,1349.234139835136,1.254186893914107e-4,cart_manual
angle_337.5_dist_150,bulrush,1346.4583812602066,1349.234139835136,0.997942715431683,cart_manual
angle_337.5_dist_150,hordeum,2.6065393974291604,1349.234139835136,0.0019318658789256962,cart_manual
angle_337.5_dist_25,island,123.39236797749842,123.39236797749842,1,cart_manual
angle_337.5_dist_50,bulrush,193.79882709611562,368.9886212425253,0.5252162693893409,cart_manual
angle_337.5_dist_50,hordeum,0.3384383550005402,368.9886212425253,9.172053974480007e-4,cart_manual
angle_337.5_dist_50,island,174.85135579140916,368.9886212425253,0.4738665252132112,cart_manual
angle_337.5_dist_75,bulrush,603.6623406638477,614.5854385714902,0.9822268846248106,cart_manual
angle_337.5_dist_75,hordeum,10.923097907642454,614.5854385714902,0.01777311537518937,cart_manual
angle_45_dist_100,barren,0.7727675772512336,860.3988564476481,8.981504002013436e-4,cart_manual
angle_45_dist_100,bulrush,858.2616182358197,860.3988564476481,0.9975159913384213,cart_manual
angle_45_dist_100,hordeum,1.3644706345771778,860.3988564476481,0.0015858582613774085,cart_manual
angle_45_dist_125,barren,0.39484474750063026,1106.0441832741524,3.569882229585046e-4,cart_manual
angle_45_dist_125,bulrush,1061.7629089058823,1106.0441832741524,0.9599642807783799,cart_manual
angle_45_dist_125,hordeum,43.88642962076939,1106.0441832741524,0.03967873099866154,cart_manual
angle_45_dist_150,barren,5.181491215058276,1350.1242327087796,0.003837788471259829,cart_manual
angle_45_dist_150,bulrush,1188.145943813742,1350.1242327087796,0.8800271227114727,cart_manual
angle_45_dist_150,hordeum,156.7967976799794,1350.1242327087796,0.1161350888172676,cart_manual
angle_45_dist_25,island,123.45949158457415,123.45949158457415,1,cart_manual
angle_45_dist_50,barren,0.1686551135752692,368.654695398925,4.5748803875335364e-4,cart_manual
angle_45_dist_50,bulrush,123.85490039599956,368.654695398925,0.3359645270812973,cart_manual
angle_45_dist_50,hordeum,0.7332831025011706,368.654695398925,0.0019890784293624076,cart_manual
angle_45_dist_50,island,243.89785678684902,368.654695398925,0.6615889064505869,cart_manual
angle_45_dist_75,barren,2.6815598994542804,614.7512733654373,0.004362024148033336,cart_manual
angle_45_dist_75,bulrush,582.0919721078851,614.7512733654373,0.9468739591562619,cart_manual
angle_45_dist_75,hordeum,29.977741358097912,614.7512733654373,0.0487640166957047,cart_manual
angle_67.5_dist_100,barren,0.4518152039257212,860.312554667127,5.251756486345106e-4,cart_manual
angle_67.5_dist_100,bulrush,851.1662581232373,860.312554667127,0.9893686352776422,cart_manual
angle_67.5_dist_100,hordeum,8.694481339963891,860.312554667127,0.010106189073723293,cart_manual
angle_67.5_dist_125,barren,3.6212903985057823,1105.91332044356,0.0032744794113279637,cart_manual
angle_67.5_dist_125,bulrush,1100.4655910559013,1105.91332044356,0.9950739996643917,cart_manual
angle_67.5_dist_125,hordeum,1.826438989152914,1105.91332044356,0.0016515209242803635,cart_manual
angle_67.5_dist_150,barren,0.06768767100010803,1349.279829013064,5.01657769905435e-5,cart_manual
angle_67.5_dist_150,bulrush,1348.4111705685625,1349.279829013064,0.9993562058619546,cart_manual
angle_67.5_dist_150,hordeum,0.8009707735012787,1349.279829013064,5.936283610547649e-4,cart_manual
angle_67.5_dist_25,island,123.52379487202442,123.52379487202442,1,cart_manual
angle_67.5_dist_50,bulrush,23.245638413212145,369.12004813705425,0.0629758219054551,cart_manual
angle_67.5_dist_50,hordeum,0.22562557000036013,369.12004813705425,6.112525481590352e-4,cart_manual
angle_67.5_dist_50,island,345.64878415384175,369.12004813705425,0.9364129255463859,cart_manual
angle_67.5_dist_75,barren,1.6261962957775948,614.7174295299319,0.002645437102736993,cart_manual
angle_67.5_dist_75,bulrush,500.04154138547426,614.7174295299319,0.8134494279230879,cart_manual
angle_67.5_dist_75,hordeum,31.499585827750344,614.7174295299319,0.051242382783643785,cart_manual
angle_67.5_dist_75,island,81.55010602092963,614.7174295299319,0.1326627521905311,cart_manual
angle_90_dist_100,barren,6.062559065909684,860.2352779093853,0.007047559221987983,cart_manual
angle_90_dist_100,bulrush,395.90349548787646,860.2352779093853,0.46022699330587064,cart_manual
angle_90_dist_100,hordeum,120.27535072794376,860.2352779093853,0.1398168080484293,cart_manual
angle_90_dist_100,island,337.9938726276555,860.2352779093853,0.3929086394237121,cart_manual
angle_90_dist_125,barren,1.0401338777016604,1105.835479621904,9.405864587174328e-4,cart_manual
angle_90_dist_125,bulrush,1092.4570114487326,1105.835479621904,0.987901936210488,cart_manual
angle_90_dist_125,hordeum,12.338334295469714,1105.835479621904,0.011157477330794552,cart_manual
angle_90_dist_150,barren,54.43837346576061,1349.2335757712033,0.04034762730733586,cart_manual
angle_90_dist_150,bulrush,1260.2248524699876,1349.2335757712033,0.9340301598629136,cart_manual
angle_90_dist_150,hordeum,34.57034983545509,1349.2335757712033,0.025622212829750517,cart_manual
angle_90_dist_25,island,123.44538998644886,123.44538998644886,1,cart_manual
angle_90_dist_50,island,369.0422073154065,369.0422073154065,1,cart_manual
angle_90_dist_75,barren,0.22562557000036013,614.6412809000632,3.6708495997854305e-4,cart_manual
angle_90_dist_75,bulrush,13.679114245196857,614.6412809000632,0.022255443411099158,cart_manual
angle_90_dist_75,hordeum,2.0306301300032397,614.6412809000632,0.003303764639806885,cart_manual
angle_90_dist_75,island,598.7059109548627,614.6412809000632,0.9740737069891153,cart_manual
